Thomas Jefferson ,"October 17, 1803",https://www.infoplease.com/homework-help/us-documents/state-union-address-thomas-jefferson-october-17-1803,"F:/Cleveland State University/Spring 19/Big Data/Assignment 3 Due 4/Website/InfoUnionAddress_Thomas Jefferson (October 17, 1803).txt", TH. JEFFERSON 
Thomas Jefferson ,"November 8, 1804",https://www.infoplease.com/homework-help/us-documents/state-union-address-thomas-jefferson-november-8-1804,"F:/Cleveland State University/Spring 19/Big Data/Assignment 3 Due 4/Website/InfoUnionAddress_Thomas Jefferson (November 8, 1804).txt", TH. JEFFERSON 
Thomas Jefferson ,"December 3, 1805",https://www.infoplease.com/homework-help/us-documents/thomas-jefferson-december-3-1805,"F:/Cleveland State University/Spring 19/Big Data/Assignment 3 Due 4/Website/InfoUnionAddress_Thomas Jefferson (December 3, 1805).txt",TH. JEFFERSON
Thomas Jefferson ,"December 2, 1806",https://www.infoplease.com/homework-help/us-documents/state-union-address-thomas-jefferson-december-2-1806,"F:/Cleveland State University/Spring 19/Big Data/Assignment 3 Due 4/Website/InfoUnionAddress_Thomas Jefferson (December 2, 1806).txt", TH. JEFFERSON 
Thomas Jefferson ,"October 27, 1807",https://www.infoplease.com/homework-help/us-documents/state-union-address-thomas-jefferson-october-27-1807,"F:/Cleveland State University/Spring 19/Big Data/Assignment 3 Due 4/Website/InfoUnionAddress_Thomas Jefferson (October 27, 1807).txt", TH. JEFFERSON 
Thomas Jefferson ,"November 8, 1808",https://www.infoplease.com/homework-help/us-documents/state-union-address-thomas-jefferson-november-8-1808,"F:/Cleveland State University/Spring 19/Big Data/Assignment 3 Due 4/Website/InfoUnionAddress_Thomas Jefferson (November 8, 1808).txt", TH. JEFFERSON 
James Madison ,"November 29, 1809",https://www.infoplease.com/homework-help/us-documents/state-union-address-james-madison-november-29-1809,"F:/Cleveland State University/Spring 19/Big Data/Assignment 3 Due 4/Website/InfoUnionAddress_James Madison (November 29, 1809).txt"," Recollecting always that for every advantage which may contribute to distinguish our lot from that to which others are doomed by the unhappy spirit of the times we are indebted to that Divine Providence whose goodness has been so remarkably extended to this rising nation, it becomes us to cherish a devout gratitude, and to implore from the same omnipotent source a blessing on the consultations and measures about to be undertaken for the welfare of our beloved country. "
James Madison ,"December 5, 1810",https://www.infoplease.com/homework-help/us-documents/state-union-address-james-madison-december-5-1810,"F:/Cleveland State University/Spring 19/Big Data/Assignment 3 Due 4/Website/InfoUnionAddress_James Madison (December 5, 1810).txt"," Reserving for future occasions in the course of the session whatever other communications may claim your attention, I close the present by expressing my reliance, under the blessing of Divine Providence, on the judgement and patriotism which will guide your measures at a period particularly calling for united councils and flexible exertions for the welfare of our country, and by assuring you of the fidelity and alacrity with which my cooperation will be afforded. "
James Madison ,"November 5, 1811",https://www.infoplease.com/homework-help/us-documents/state-union-address-james-madison-november-5-1811,"F:/Cleveland State University/Spring 19/Big Data/Assignment 3 Due 4/Website/InfoUnionAddress_James Madison (November 5, 1811).txt"," I can not close this communication without expressing my deep sense of the crisis in which you are assembled, my confidence in a wise and honorable result to your deliberations, and assurances of the faithful zeal with which my cooperating duties will be discharged, invoking at the same time the blessing of Heaven on our beloved country and on all the means that may be employed in vindicating its rights and advancing its welfare. "
James Madison ,"November 4, 1812",https://www.infoplease.com/homework-help/us-documents/state-union-address-james-madison-november-4-1812,"F:/Cleveland State University/Spring 19/Big Data/Assignment 3 Due 4/Website/InfoUnionAddress_James Madison (November 4, 1812).txt"," It remains only that, faithful to ourselves, entangled in no connections with the views of other powers, and ever ready to accept peace from the hand of justice, we prosecute the war with united counsels and with the ample faculties of the nation until peace be so obtained and as the only means under the Divine blessing of speedily obtaining it. "
James Madison ,"December 7, 1813",https://www.infoplease.com/homework-help/us-documents/state-union-address-james-madison-december-7-1813,"F:/Cleveland State University/Spring 19/Big Data/Assignment 3 Due 4/Website/InfoUnionAddress_James Madison (December 7, 1813).txt"," In fine, the war, with all its vicissitudes, is illustrating the capacity and the destiny of the United States to be a great, a flourishing, and a powerful nation, worthy of the friendship which it is disposed to cultivate with all others, and authorized by its own example to require from all an observance of the laws of justice and reciprocity. Beyond these their claims have never extended, and in contending for these we behold a subject for our congratulations in the daily testimonies of increasing harmony throughout the nation, and may humbly repose our trust in the smiles of Heaven on so righteous a cause. "
James Madison ,"September 20, 1814",https://www.infoplease.com/homework-help/us-documents/state-union-address-james-madison-september-20-1814,"F:/Cleveland State University/Spring 19/Big Data/Assignment 3 Due 4/Website/InfoUnionAddress_James Madison (September 20, 1814).txt"," Having forborne to declare war until to other aggressions had been added the capture of near one thousand American vessels and the impressment of thousands of American sea faring citizens, and until a final declaration had been made by the Government of Great Britain that her hostile orders against our commerce would not be revoked but on conditions as impossible as unjust, whilst it was known that these orders would not otherwise cease but with a war which had lasted nearly twenty years, and which, according to appearances at that time, might last as many more; having manifested on every occasion and in every proper mode a sincere desire to arrest the effusion of blood and meet our enemy on the ground of justice and reconciliation, our beloved country, in still opposing to his persevering hostility all its energies, with an undiminished disposition toward peace and friendship on honorable terms, must carry with it the good wishes of the impartial world and the best hopes of support from an omnipotent and kind Providence. "
James Madison ,"December 5, 1815",https://www.infoplease.com/homework-help/us-documents/state-union-address-james-madison-december-5-1815,"F:/Cleveland State University/Spring 19/Big Data/Assignment 3 Due 4/Website/InfoUnionAddress_James Madison (December 5, 1815).txt", In all measures having such objects my faithful cooperation will be afforded. 
James Madison ,"December 3, 1816",https://www.infoplease.com/homework-help/us-documents/state-union-address-james-madison-december-3-1816,"F:/Cleveland State University/Spring 19/Big Data/Assignment 3 Due 4/Website/InfoUnionAddress_James Madison (December 3, 1816).txt"," These contemplations, sweetening the remnant of my days, will animate my prayers for the happiness of my beloved country, and a perpetuity of the institutions under which it is enjoyed. "
James Monroe ,"December 12, 1817",https://www.infoplease.com/homework-help/us-documents/state-union-address-james-monroe-december-12-1817,"F:/Cleveland State University/Spring 19/Big Data/Assignment 3 Due 4/Website/InfoUnionAddress_James Monroe (December 12, 1817).txt"," In this instance we have the satisfaction to know that they were imposed when the demand was imperious, and have been sustained with exemplary fidelity. I have to add that however gratifying it may be to me regarding the prosperous and happy condition of our country to recommend the repeal of these taxes at this time, I shall nevertheless be attentive to events, and, should any future emergency occur, be not less prompt to suggest such measures and burdens as may then be requisite and proper. "
James Monroe ,"November 16, 1818",https://www.infoplease.com/homework-help/us-documents/state-union-address-james-monroe-november-16-1818,"F:/Cleveland State University/Spring 19/Big Data/Assignment 3 Due 4/Website/InfoUnionAddress_James Monroe (November 16, 1818).txt"," When we view the great blessings with which our country has been favored, those which we now enjoy, and the means which we possess of handing them down unimpaired to our latest posterity, our attention is irresistibly drawn to the source from whence they flow. Let us, then, unite in offering our most grateful acknowledgments for these blessings to the Divine Author of All Good. "
James Monroe ,"December 7, 1819",https://www.infoplease.com/homework-help/us-documents/state-union-address-james-monroe-december-7-1819,"F:/Cleveland State University/Spring 19/Big Data/Assignment 3 Due 4/Website/InfoUnionAddress_James Monroe (December 7, 1819).txt"," In the execution of the duty imposed by these acts, and of a high trust connected with it, it is with deep regret I have to state the loss which has been sustained by the death of Commodore Perry. His gallantry in a brilliant exploit in the late war added to the renown of his country. His death is deplored as a national misfortune. "
James Monroe ,"November 14, 1820",https://www.infoplease.com/homework-help/us-documents/state-union-address-james-monroe-november-14-1820,"F:/Cleveland State University/Spring 19/Big Data/Assignment 3 Due 4/Website/InfoUnionAddress_James Monroe (November 14, 1820).txt"," Our peace with the powers on the coast of Barbary has been preserved, but we owe it altogether to the presence of our squadron in the Mediterranean. It has been found equally necessary to employ some of our vessels for the protection of our commerce in the Indian Sea, the Pacific, and along the Atlantic coast. The interests which we have depending in those quarters, which have been much improved of late, are of great extent and of high importance to the nation as well as to the parties concerned, and would undoubtedly suffer if such protection was not extended to them. In execution of the law of the last session for the suppression of the slave trade some of our public ships have also been employed on the coast of Africa, where several captures have already been made of vessels engaged in that disgraceful traffic. "
James Monroe ,"December 3, 1821",https://www.infoplease.com/homework-help/us-documents/state-union-address-james-monroe-december-3-1821,"F:/Cleveland State University/Spring 19/Big Data/Assignment 3 Due 4/Website/InfoUnionAddress_James Monroe (December 3, 1821).txt"," Deeply impressed with the blessings which we enjoy, and of which we have such manifold proofs, my mind is irresistibly drawn to that Almighty Being, the great source from whence they proceed and to whom our most grateful acknowledgments are due. "
James Monroe ,"December 3, 1822",https://www.infoplease.com/homework-help/us-documents/state-union-address-james-monroe-december-3-1822,"F:/Cleveland State University/Spring 19/Big Data/Assignment 3 Due 4/Website/InfoUnionAddress_James Monroe (December 3, 1822).txt"," It has been often charged against free governments that they have neither the foresight nor the virtue to provide at the proper season for great emergencies; that their course is improvident and expensive; that war will always find them unprepared, and, whatever may be its calamities, that its terrible warnings will be disregarded and forgotten as soon as peace returns. I have full confidence that this charge so far as relates to the United States will be shewn to be utterly destitute of truth. "
James Monroe ,"December 2, 1823",https://www.infoplease.com/homework-help/us-documents/state-union-address-james-monroe-december-2-1823,"F:/Cleveland State University/Spring 19/Big Data/Assignment 3 Due 4/Website/InfoUnionAddress_James Monroe (December 2, 1823).txt"," It is unnecessary to treat here of the vast improvement made in the system itself by the adoption of this Constitution and of its happy effect in elevating the character and in protecting the rights of the nation as well as individuals. To what, then, do we owe these blessings? It is known to all that we derive them from the excellence of our institutions. Ought we not, then, to adopt every measure which may be necessary to perpetuate them? "
James Monroe ,"December 7, 1824",https://www.infoplease.com/homework-help/us-documents/state-union-address-james-monroe-december-7-1824,"F:/Cleveland State University/Spring 19/Big Data/Assignment 3 Due 4/Website/InfoUnionAddress_James Monroe (December 7, 1824).txt"," I can not conclude this communication, the last of the kind which I shall have to make, without recollecting with great sensibility and heart felt gratitude the many instances of the public confidence and the generous support which I have received from my fellow citizens in the various trusts with which I have been honored. Having commenced my service in early youth, and continued it since with few and short intervals, I have witnessed the great difficulties to which our Union has been surmounted. From the present prosperous and happy state I derive a gratification which I can not express. That these blessings may be preserved and perpetuated will be the object of my fervent and unceasing prayers to the Supreme Ruler of the Universe. "
John Quincy Adams ,"December 6, 1825",https://www.infoplease.com/homework-help/us-documents/state-union-address-john-quincy-adams-december-6-1825,"F:/Cleveland State University/Spring 19/Big Data/Assignment 3 Due 4/Website/InfoUnionAddress_John Quincy Adams (December 6, 1825).txt", JOHN QUINCY ADAMS 
John Quincy Adams ,"December 5, 1826",https://www.infoplease.com/homework-help/us-documents/state-union-address-john-quincy-adams-december-5-1826,"F:/Cleveland State University/Spring 19/Big Data/Assignment 3 Due 4/Website/InfoUnionAddress_John Quincy Adams (December 5, 1826).txt", JOHN QUINCY ADAMS 
John Quincy Adams ,"December 4, 1827",https://www.infoplease.com/homework-help/us-documents/state-union-address-john-quincy-adams-december-4-1827,"F:/Cleveland State University/Spring 19/Big Data/Assignment 3 Due 4/Website/InfoUnionAddress_John Quincy Adams (December 4, 1827).txt", JOHN QUINCY ADAMS 
John Quincy Adams ,"December 2, 1828",https://www.infoplease.com/homework-help/us-documents/state-union-address-john-quincy-adams-december-2-1828,"F:/Cleveland State University/Spring 19/Big Data/Assignment 3 Due 4/Website/InfoUnionAddress_John Quincy Adams (December 2, 1828).txt", JOHN QUINCY ADAMS 
Andrew Jackson ,"December 8, 1829",https://www.infoplease.com/homework-help/us-documents/state-union-address-andrew-jackson-december-8-1829,"F:/Cleveland State University/Spring 19/Big Data/Assignment 3 Due 4/Website/InfoUnionAddress_Andrew Jackson (December 8, 1829).txt"," I now commend you, fellow citizens, to the guidance of Almighty God, with a full reliance on His merciful providence for the maintenance of our free institutions, and with an earnest supplication that what ever errors it may be my lot to commit in discharging the arduous duties which have devolved on me will find a remedy in the harmony and wisdom of your counsels. "
Andrew Jackson ,"December 6, 1830",https://www.infoplease.com/homework-help/us-documents/state-union-address-andrew-jackson-december-6-1830,"F:/Cleveland State University/Spring 19/Big Data/Assignment 3 Due 4/Website/InfoUnionAddress_Andrew Jackson (December 6, 1830).txt"," In conclusion, fellow citizens, allow me to invoke in behalf of your deliberations that spirit of conciliation and disinterestedness which is the gift of patriotism. Under an over-ruling and merciful Providence the agency of this spirit has thus far been signalized in the prosperity and glory of our beloved country. May its influence be eternal. "
Andrew Jackson ,"December 6, 1831",https://www.infoplease.com/homework-help/us-documents/state-union-address-andrew-jackson-december-6-1831,"F:/Cleveland State University/Spring 19/Big Data/Assignment 3 Due 4/Website/InfoUnionAddress_Andrew Jackson (December 6, 1831).txt"," In conclusion permit me to invoke that Power which superintends all governments to infuse into your deliberations at this important crisis of our history a spirit of mutual forbearance and conciliation. In that spirit was our Union formed, and in that spirit must it be preserved. "
Andrew Jackson ,"December 4, 1832",https://www.infoplease.com/homework-help/us-documents/state-union-address-andrew-jackson-december-4-1832,"F:/Cleveland State University/Spring 19/Big Data/Assignment 3 Due 4/Website/InfoUnionAddress_Andrew Jackson (December 4, 1832).txt"," Limited to a general superintending power to maintain peace at home and abroad, and to prescribe laws on a few subjects of general interest not calculated to restrict human liberty, but to enforce human rights, this Government will find its strength and its glory in the faithful discharge of these plain and simple duties. Relieved by its protecting shield from the fear of war and the apprehension of oppression, the free enterprise of our citizens, aided by the State sovereignties, will work out improvements and ameliorations which can not fail to demonstrate that the great truth that the people can govern themselves is not only realized in our example, but that it is done by a machinery in government so simple and economical as scarcely to be felt. That the Almighty Ruler of the Universe may so direct our deliberations and over-rule our acts as to make us instrumental in securing a result so dear to mankind is my most earnest and sincere prayer. "
Andrew Jackson ,"December 3, 1833",https://www.infoplease.com/homework-help/us-documents/state-union-address-andrew-jackson-december-3-1833,"F:/Cleveland State University/Spring 19/Big Data/Assignment 3 Due 4/Website/InfoUnionAddress_Andrew Jackson (December 3, 1833).txt"," Trusting that your deliberations on all the topics of general interest to which I have adverted, and such others as your more extensive knowledge of the wants of our beloved country may suggest, may be crowned with success, I tender you in conclusion the cooperation which it may be in my power to afford them. "
Andrew Jackson ,"December 1, 1834",https://www.infoplease.com/homework-help/us-documents/state-union-address-andrew-jackson-december-1-1834,"F:/Cleveland State University/Spring 19/Big Data/Assignment 3 Due 4/Website/InfoUnionAddress_Andrew Jackson (December 1, 1834).txt"," I am not hostile to internal improvements, and wish to see them extended to every part of the country. But I am fully persuaded, if they are not commenced in a proper manner, confined to proper objects, and conducted under an authority generally conceded to be rightful, that a successful prosecution of them can not be reasonably expected. The attempt will meet with resistance where it might otherwise receive support, and instead of strengthening the bonds of our Confederacy it will only multiply and aggravate the causes of disunion. "
Andrew Jackson ,"December 7, 1835",https://www.infoplease.com/homework-help/us-documents/state-union-address-andrew-jackson-december-7-1835,"F:/Cleveland State University/Spring 19/Big Data/Assignment 3 Due 4/Website/InfoUnionAddress_Andrew Jackson (December 7, 1835).txt"," I am gratified in being able to inform you that no occurrence has required any movement of the military force, except such as is common to a state of peace. The services of the Army have been limited to their usual duties at the various garrisons upon the Atlantic and in-land frontier, with the exceptions states by the Secretary of War. Our small military establishment appears to be adequate to the purposes for which it is maintained, and it forms a nucleus around which any additional force may be collected should the public exigencies unfortunately require any increase of our military means. "
Andrew Jackson ,"December 5, 1836",https://www.infoplease.com/homework-help/us-documents/state-union-address-andrew-jackson-december-5-1836,"F:/Cleveland State University/Spring 19/Big Data/Assignment 3 Due 4/Website/InfoUnionAddress_Andrew Jackson (December 5, 1836).txt"," Having now finished the observations deemed proper on this the last occasion I shall have of communicating with the two Houses of Congress at their meeting, I can not omit an expression of the gratitude which is due to the great body of my fellow citizens, in whose partiality and indulgence I have found encouragement and support in the many difficult and trying scenes through which it has been my lot to pass during my public career. Though deeply sensible that my exertions have not been crowned with a success corresponding to the degree of favor bestowed upon me, I am sure that they will be considered as having been directed by an earnest desire to promote the good of my country, and I am consoled by the persuasion that what ever errors have been committed will find a corrective in the intelligence and patriotism of those who will succeed us. All that has occurred during my Administration is calculated to inspire me with increased confidence in the stability of our institutions; and should I be spared to enter upon that retirement which is so suitable to my age and infirm health and so much desired by me in other respects, I shall not cease to invoke that beneficent Being to whose providence we are already so signally indebted for the continuance of His blessings on our beloved country. "
Martin van Buren ,"December 5, 1837",https://www.infoplease.com/homework-help/us-documents/state-union-address-martin-van-buren-december-5-1837,"F:/Cleveland State University/Spring 19/Big Data/Assignment 3 Due 4/Website/InfoUnionAddress_Martin van Buren (December 5, 1837).txt"," Your attention has heretofore been frequently called to the affairs of the District of Columbia, and I should not again ask it did not their entire dependence on Congress give them a constant claim upon its notice. Separated by the Constitution from the rest of the Union, limited in extent, and aided by no legislature of its own, it would seem to be a spot where a wise and uniform system of local government might have been easily adopted. This District has, however, unfortunately been left to linger behind the rest of the Union. Its codes, civil and criminal, are not only very defective, but full of obsolete or inconvenient provisions. Being formed of portions of two States, discrepancies in the laws prevail in different parts of the territory, small as it is; and although it was selected as the seat of the General Government, the site of its public edifices, the depository of its archives, and the residence of officers intrusted with large amounts of public property and the management of public business, yet it has never been subjected to or received that special and comprehensive legislation which these circumstances peculiarly demand. I am well aware of the various subjects of greater magnitude and immediate interest that press themselves on the consideration of Congress, but I believe there is not one that appeals more directly to its justice than a liberal and even generous attention to the interests of the District of Columbia and a thorough and careful revision of its local government. M. VAN BUREN "
Martin van Buren ,"December 3, 1838",https://www.infoplease.com/homework-help/us-documents/state-union-address-martin-van-buren-december-3-1838,"F:/Cleveland State University/Spring 19/Big Data/Assignment 3 Due 4/Website/InfoUnionAddress_Martin van Buren (December 3, 1838).txt", M. VAN BUREN 
Martin van Buren ,"December 2, 1839",https://www.infoplease.com/homework-help/us-documents/state-union-address-martin-van-buren-december-2-1839,"F:/Cleveland State University/Spring 19/Big Data/Assignment 3 Due 4/Website/InfoUnionAddress_Martin van Buren (December 2, 1839).txt", M. VAN BUREN 
Martin van Buren ,"December 5, 1840",https://www.infoplease.com/homework-help/us-documents/state-union-address-martin-van-buren-december-5-1840,"F:/Cleveland State University/Spring 19/Big Data/Assignment 3 Due 4/Website/InfoUnionAddress_Martin van Buren (December 5, 1840).txt", M. VAN BUREN 
John Tyler ,"December 7, 1841",https://www.infoplease.com/homework-help/us-documents/state-union-address-john-tyler-december-7-1841,"F:/Cleveland State University/Spring 19/Big Data/Assignment 3 Due 4/Website/InfoUnionAddress_John Tyler (December 7, 1841).txt"," In conclusion I commend to your care the interests of this District, for which you are the exclusive legislators. Considering that this city is the residence of the Government and for a large part of the year of Congress, and considering also the great cost of the public buildings and the propriety of affording them at all times careful protection, it seems not unreasonable that Congress should contribute toward the expense of an efficient police. "
John Tyler ,"December 6, 1842",https://www.infoplease.com/homework-help/us-documents/state-union-address-john-tyler-december-6-1842,"F:/Cleveland State University/Spring 19/Big Data/Assignment 3 Due 4/Website/InfoUnionAddress_John Tyler (December 6, 1842).txt"," I have thus, fellow-citizens, acquitted myself of my duty under the Constitution by laying before you as succinctly as I have been able the state of the Union and by inviting your attention to measures of much importance to the country. The executive will most zealously unite its efforts with those of the legislative department in the accomplishment of all that is required to relieve the wants of a common constituency or elevate the destinies of a beloved country. "
John Tyler ,December 1843,https://www.infoplease.com/homework-help/us-documents/state-union-address-john-tyler-december-1843,F:/Cleveland State University/Spring 19/Big Data/Assignment 3 Due 4/Website/InfoUnionAddress_John Tyler (December 1843).txt, In this condition of things I have felt it to be my duty to bring to your favorable consideration matters of great interest in their present and ultimate results; and the only desire which I feel in connection with the future is and will continue to be to leave the country prosperous and its institutions unimpaired. 
John Tyler ,"December 3, 1844",https://www.infoplease.com/homework-help/us-documents/state-union-address-john-tyler-december-3-1844,"F:/Cleveland State University/Spring 19/Big Data/Assignment 3 Due 4/Website/InfoUnionAddress_John Tyler (December 3, 1844).txt"," I have thus, gentlemen of the two Houses of Congress, presented you a true and faithful picture of the condition of public affairs, both foreign and domestic. The wants of the public service are made known to you, and matters of no ordinary importance are urged upon your consideration. Shall I not be permitted to congratulate you on the happy auspices under which you have assembled and at the important change in the condition of things which has occurred in the last three years? During that period questions with foreign powers of vital importance to the peace of our country have been settled and adjusted. A desolating and wasting war with savage tribes has been brought to a close. The internal tranquillity of the country, threatened by agitating questions, has been preserved. The credit of the Government, which had experienced a temporary embarrassment, has been thoroughly restored. Its coffers, which for a season were empty, have been replenished. A currency nearly uniform in its value has taken the place of one depreciated and almost worthless. Commerce and manufactures, which had suffered in common with every other interest, have once more revived, and the whole country exhibits an aspect of prosperity and happiness. Trade and barter, no longer governed by a wild and speculative mania, rest upon a solid and substantial footing, and the rapid growth of our cities in every direction bespeaks most strongly the favorable circumstances by which we are surrounded. My happiness in the retirement which shortly awaits me is the ardent hope which I experience that this state of prosperity is neither deceptive nor destined to be short lived, and that measures which have not yet received its sanction, but which I can not but regard as closely connected with the honor, the glory, and still more enlarged prosperity of the country, are destined at an early day to receive the approval of Congress. Under these circumstances and with these anticipations I shall most gladly leave to others more able than myself the noble and pleasing task of sustaining the public prosperity. I shall carry with me into retirement the gratifying reflection that as my sole object throughout has been to advance the public good I may not entirely have failed in accomplishing it; and this gratification is heightened in no small degree by the fact that when under a deep and abiding sense of duty I have found myself constrained to resort to the qualified veto it has neither been followed by disapproval on the part of the people nor weakened in any degree their attachment to that great conservative feature of our Government. "
James Polk ,"December 2, 1845",https://www.infoplease.com/homework-help/us-documents/state-union-address-james-polk-december-2-1845,"F:/Cleveland State University/Spring 19/Big Data/Assignment 3 Due 4/Website/InfoUnionAddress_James Polk (December 2, 1845).txt", JAMES K. POLK 
James Polk ,"December 8, 1846",https://www.infoplease.com/homework-help/us-documents/state-union-address-james-polk-december-8-1846,"F:/Cleveland State University/Spring 19/Big Data/Assignment 3 Due 4/Website/InfoUnionAddress_James Polk (December 8, 1846).txt", JAMES K. POLK 
James Polk ,"December 7, 1847",https://www.infoplease.com/homework-help/us-documents/state-union-address-james-polk-december-7-1847,"F:/Cleveland State University/Spring 19/Big Data/Assignment 3 Due 4/Website/InfoUnionAddress_James Polk (December 7, 1847).txt", JAMES K. POLK 
James Polk ,"December 5, 1848",https://www.infoplease.com/homework-help/us-documents/state-union-address-james-polk-december-5-1848,"F:/Cleveland State University/Spring 19/Big Data/Assignment 3 Due 4/Website/InfoUnionAddress_James Polk (December 5, 1848).txt", JAMES K. POLK 
Zachary Taylor ,"December 4, 1849",https://www.infoplease.com/homework-help/us-documents/state-union-address-zachary-taylor-december-4-1849,"F:/Cleveland State University/Spring 19/Big Data/Assignment 3 Due 4/Website/InfoUnionAddress_Zachary Taylor (December 4, 1849).txt", Z. TAYLOR. 
